VWR_product_category,VWR_product_sub_category,VWR_product_id,VWR_product_name,VWR_product_quantity,VWR_product_price,VWR_product_url,VWR_image_url,VWR_product_desc
Antibodies,NA,RL600-401-P16,Anti-mCherry Rabbit Polyclonal Antibody 100 µg,1,$344.00,https://us.vwr.com/store/product/16053823/anti-mcherry-rabbit-polyclonal-antibody,https://us.vwr.com/stibo/smallweb/std.lang.all/70/56/42727056.jpg,"Description: Polyclonal anti-mCherry is designed to detect mCherry, RFP, and its variants. Anti-mCherry (Discosoma sp.) are intended for use in immunological assay..."
Antibodies,NA,75983-048,Anti-C3 Goat Polyclonal Antibody (Fluorescein) 2 mL,1,$385.53,https://us.vwr.com/store/product/21877217/anti-c3-goat-polyclonal-antibody-fluorescein,https://us.vwr.com/stibo/smallweb/std.lang.all/15/88/36161588.jpg,"Description: The complement system provides innate defense against microbial infection and is a ""complement"" to antibody mediated immunity. The complement system c..."
Antibodies,NA,10051-562,Anti-CD8A Rat Monoclonal Antibody (PerCP (Peridinin-Chlorophyll Protein Complex)-Cy5.5®) [clone: 53-6.7] 100 µg,1,$151.00,https://us.vwr.com/store/product/13411344/anti-cd8a-rat-monoclonal-antibody-percp-peridinin-chlorophyll-protein-complex-cy5-5-clone-53-6-7,https://us.vwr.com/stibo/smallweb/std.lang.all/47/99/13484799.jpg,"Description: The 53-6.7 antibody reacts with the 32-34 kDa alpha subunit of mouse CD8, known as CD8a or CD8 alpha. CD8a can form a homodimer (CD8 alpha-alpha), but..."
Antibodies,NA,10051-560,Anti-CD8A Rat Monoclonal Antibody (PerCP (Peridinin-Chlorophyll Protein Complex)-Cy5.5®) [clone: 53-6.7] 25 µg,1,$56.00,https://us.vwr.com/store/product/13411344/anti-cd8a-rat-monoclonal-antibody-percp-peridinin-chlorophyll-protein-complex-cy5-5-clone-53-6-7,https://us.vwr.com/stibo/smallweb/std.lang.all/47/99/13484799.jpg,"Description: The 53-6.7 antibody reacts with the 32-34 kDa alpha subunit of mouse CD8, known as CD8a or CD8 alpha. CD8a can form a homodimer (CD8 alpha-alpha), but..."
Antibodies,NA,10150-400,Anti-IgG Goat Polyclonal Antibody (HRP (Horseradish Peroxidase)) 1.0 mg,1,$118.59,https://us.vwr.com/store/product/14001664/anti-igg-goat-polyclonal-antibody-hrp-horseradish-peroxidase,https://us.vwr.com/stibo/smallweb/std.lang.all/47/88/14434788.jpg,"Description: ImmunoReagents’ Horseradish Peroxidase (HRP) antibody conjugates are the most popular conjugates due to their high level of sensitivity, stability, an..."
Antibodies,NA,10050-718,Anti-PTPRC Mouse Monoclonal Antibody (APC (Allophycocyanin)-Cy7®) [clone: HI30] 100 Tests,1,$189.00,https://us.vwr.com/store/product/13411961/anti-ptprc-mouse-monoclonal-antibody-apc-allophycocyanin-cy7-clone-hi30,https://us.vwr.com/stibo/smallweb/std.lang.all/46/17/13484617.jpg,"Description: The HI30 antibody reacts with human CD45, one of the most abundant hematopoietic markers and one that is expressed on all leukocytes (the Leukocyte Co..."
Antibodies,NA,89162-722,Anti-IgG Goat Polyclonal Antibody (HRP (Horseradish Peroxidase)) 100 µg,1,$123.00,https://us.vwr.com/store/product/10921425/anti-igg-goat-polyclonal-antibody-hrp-horseradish-peroxidase,https://us.vwr.com/stibo/smallweb/std.lang.all/49/83/14744983.jpg,Description: Host: Goat
Antibodies,NA,10050-716,Anti-PTPRC Mouse Monoclonal Antibody (APC (Allophycocyanin)-Cy7®) [clone: HI30] 25 tests,1,$95.40,https://us.vwr.com/store/product/13411961/anti-ptprc-mouse-monoclonal-antibody-apc-allophycocyanin-cy7-clone-hi30,https://us.vwr.com/stibo/smallweb/std.lang.all/46/17/13484617.jpg,"Description: The HI30 antibody reacts with human CD45, one of the most abundant hematopoietic markers and one that is expressed on all leukocytes (the Leukocyte Co..."
Antibodies,NA,10051-060,Anti-CD3E Mouse Monoclonal Antibody [clone: OKT3] 100 µg,1,$110.00,https://us.vwr.com/store/product/13602747/anti-cd3e-mouse-monoclonal-antibody-clone-okt3,https://us.vwr.com/stibo/smallweb/std.lang.all/48/75/13484875.jpg,"Description: The OKT3 antibody is specific for human CD3e, also known as CD3 epsilon, a 20 kDa subunit of the T cell receptor complex along with CD3 gamma and CD3 ..."
Antibodies,NA,10051-062,Anti-CD3E Mouse Monoclonal Antibody [clone: OKT3] 500 µg,1,$139.00,https://us.vwr.com/store/product/13602747/anti-cd3e-mouse-monoclonal-antibody-clone-okt3,https://us.vwr.com/stibo/smallweb/std.lang.all/48/75/13484875.jpg,"Description: The OKT3 antibody is specific for human CD3e, also known as CD3 epsilon, a 20 kDa subunit of the T cell receptor complex along with CD3 gamma and CD3 ..."
Antibodies,NA,75983-068,Anti-Red Blood Cells Rabbit Polyclonal Antibody 2 mL,1,$179.25,https://us.vwr.com/store/product/21877225/anti-red-blood-cells-rabbit-polyclonal-antibody,https://us.vwr.com/stibo/smallweb/std.lang.all/16/02/36161602.jpg,"Description: immunoblotting, Immunostaining of acetone-fixed frozen and formalin-fixed, paraffin-embedded tissue sections"
Antibodies,NA,10802-176,Bovine Gamma Globulin Fraction 100 mg,1,$112.00,https://us.vwr.com/store/product/24940800/bovine-gamma-globulin-fraction,https://us.vwr.com/supplier/smallweb/Logo_Rockland.jpg,Description: Lyophilized Gamma Globulin Fraction
Antibodies,NA,RL500-301-875,Anti-MTBP Mouse Monoclonal Antibody [clone: PHL-1] 100 µL,1,$528.00,https://us.vwr.com/store/product/8060931/anti-mtbp-mouse-monoclonal-antibody-clone-phl-1,https://us.vwr.com/stibo/smallweb/std.lang.all/68/61/42726861.jpg,Description: This antibody has been tested for use in ELISA and western blot. Specific conditions for reactivity should be optimized by the end user. Expect ...
Antibodies,NA,10051-148,Anti-CD3G Rat Monoclonal Antibody (PE (Phycoerythrin)) [clone: 17A2] 100 µg,1,$121.00,https://us.vwr.com/store/product/13427496/anti-cd3g-rat-monoclonal-antibody-pe-phycoerythrin-clone-17a2,https://us.vwr.com/stibo/smallweb/std.lang.all/46/91/13484691.jpg,"Description: The 17A2 antibody reacts with the mouse CD3 complex, comprised of CD3 epsilon, CD3 gamma and CD3 delta. These integral membrane protein chains assembl..."
Antibodies,NA,10051-146,Anti-CD3G Rat Monoclonal Antibody (PE (Phycoerythrin)) [clone: 17A2] 25 µg,1,$53.80,https://us.vwr.com/store/product/13427496/anti-cd3g-rat-monoclonal-antibody-pe-phycoerythrin-clone-17a2,https://us.vwr.com/stibo/smallweb/std.lang.all/46/91/13484691.jpg,"Description: The 17A2 antibody reacts with the mouse CD3 complex, comprised of CD3 epsilon, CD3 gamma and CD3 delta. These integral membrane protein chains assembl..."
Antibodies,NA,RL600-401-383,Anti-FLAG™ conjugated Proteins Rabbit Polyclonal Antibody 250 µg,1,$276.00,https://us.vwr.com/store/product/8060171/anti-flagtm-conjugated-proteins-rabbit-polyclonal-antibody,https://us.vwr.com/stibo/smallweb/std.lang.all/69/13/42726913.jpg,Description: Primary Rabbit Anti-FLAG™ conjugated proteins Reacts with Pan
Antibodies,NA,10208-452,Anti-CD3E Mouse Monoclonal Antibody (PE (Phycoerythrin)-Cy7®) [clone: OKT3] 100 Tests,1,$203.00,https://us.vwr.com/store/product/14600932/anti-cd3e-mouse-monoclonal-antibody-pe-phycoerythrin-cy7-clone-okt3,https://us.vwr.com/stibo/smallweb/std.lang.all/75/32/16117532.jpg,"Description: The OKT3 antibody is specific for human CD3e, also known as CD3 epsilon, a 20 kDa subunit of the T cell receptor complex along with CD3 gamma and CD3 ..."
Antibodies,NA,10208-450,Anti-CD3E Mouse Monoclonal Antibody (PE (Phycoerythrin)-Cy7®) [clone: OKT3] 25 tests,1,$74.60,https://us.vwr.com/store/product/14600932/anti-cd3e-mouse-monoclonal-antibody-pe-phycoerythrin-cy7-clone-okt3,https://us.vwr.com/stibo/smallweb/std.lang.all/75/32/16117532.jpg,"Description: The OKT3 antibody is specific for human CD3e, also known as CD3 epsilon, a 20 kDa subunit of the T cell receptor complex along with CD3 gamma and CD3 ..."
Antibodies,NA,10208-508,Mouse IgG1 Monoclonal Isotype Control [clone: MOPC-21] (violetFluor® 450) 100 µg,1,$134.00,https://us.vwr.com/store/product/14535431/mouse-igg1-monoclonal-isotype-control-clone-mopc-21-violetfluor-450,https://us.vwr.com/stibo/smallweb/std.lang.all/15/67/16121567.jpg,Description: The MOPC-21 immunoglobulin is useful as an isotype-matched control. The MOPC-21 immunolglobulin has an unknown binding specificity and is used as an i...
Antibodies,NA,RL609-145-123,Anti-IgG Goat Polyclonal Antibody (DyLight® 800) 100 µg,1,$136.00,https://us.vwr.com/store/product/16784982/anti-igg-goat-polyclonal-antibody-dylight-800,https://us.vwr.com/stibo/smallweb/std.lang.all/80/41/42748041.jpg,"Description: Designed for immunofluorescence microscopy, fluorescence based plate assays (FLISA) and fluorescent western blotting.100ug"
Antibodies,NA,10050-808,Anti-CD3E Mouse Monoclonal Antibody (FITC (Fluorescein Isothiocyanate)) [clone: OKT3] 100 Tests,1,$53.80,https://us.vwr.com/store/product/13602745/anti-cd3e-mouse-monoclonal-antibody-fitc-fluorescein-isothiocyanate-clone-okt3,https://us.vwr.com/stibo/smallweb/std.lang.all/46/39/13484639.jpg,"Description: The OKT3 antibody is specific for human CD3e, also known as CD3 epsilon, a 20 kDa subunit of the T cell receptor complex along with CD3 gamma and CD3 ..."
Antibodies,NA,10050-806,Anti-CD3E Mouse Monoclonal Antibody (FITC (Fluorescein Isothiocyanate)) [clone: OKT3] 25 tests,1,$27.50,https://us.vwr.com/store/product/13602745/anti-cd3e-mouse-monoclonal-antibody-fitc-fluorescein-isothiocyanate-clone-okt3,https://us.vwr.com/stibo/smallweb/std.lang.all/46/39/13484639.jpg,"Description: The OKT3 antibody is specific for human CD3e, also known as CD3 epsilon, a 20 kDa subunit of the T cell receptor complex along with CD3 gamma and CD3 ..."
Antibodies,NA,10050-914,Anti-PTPRC Rat Monoclonal Antibody (FITC (Fluorescein Isothiocyanate)) [clone: A20] 100 µg,1,$95.40,https://us.vwr.com/store/product/13579187/anti-ptprc-rat-monoclonal-antibody-fitc-fluorescein-isothiocyanate-clone-a20,https://us.vwr.com/stibo/smallweb/std.lang.all/46/60/13484660.jpg,"Description: The A20 antibody reacts with mouse CD45.1, also known as Ly5.1, which is a strain-specific allelic form of the CD45 Leukocyte Common Antigen (LCA). Fu..."
Antibodies,NA,10050-912,Anti-PTPRC Rat Monoclonal Antibody (FITC (Fluorescein Isothiocyanate)) [clone: A20] 25 µg,1,$37.30,https://us.vwr.com/store/product/13579187/anti-ptprc-rat-monoclonal-antibody-fitc-fluorescein-isothiocyanate-clone-a20,https://us.vwr.com/stibo/smallweb/std.lang.all/46/60/13484660.jpg,"Description: The A20 antibody reacts with mouse CD45.1, also known as Ly5.1, which is a strain-specific allelic form of the CD45 Leukocyte Common Antigen (LCA). Fu..."
Antibodies,NA,10050-912,Anti-PTPRC Rat Monoclonal Antibody (FITC (Fluorescein Isothiocyanate)) [clone: A20] 25 µg,1,$37.30,https://us.vwr.com/store/product/13579187/anti-ptprc-rat-monoclonal-antibody-fitc-fluorescein-isothiocyanate-clone-a20,https://us.vwr.com/stibo/smallweb/std.lang.all/46/60/13484660.jpg,"Description: The A20 antibody reacts with mouse CD45.1, also known as Ly5.1, which is a strain-specific allelic form of the CD45 Leukocyte Common Antigen (LCA). Fu..."
Antibodies,NA,10050-916,Anti-PTPRC Rat Monoclonal Antibody (FITC (Fluorescein Isothiocyanate)) [clone: A20] 500 µg,1,$121.00,https://us.vwr.com/store/product/13579187/anti-ptprc-rat-monoclonal-antibody-fitc-fluorescein-isothiocyanate-clone-a20,https://us.vwr.com/stibo/smallweb/std.lang.all/46/60/13484660.jpg,"Description: The A20 antibody reacts with mouse CD45.1, also known as Ly5.1, which is a strain-specific allelic form of the CD45 Leukocyte Common Antigen (LCA). Fu..."
Antibodies,NA,10050-916,Anti-PTPRC Rat Monoclonal Antibody (FITC (Fluorescein Isothiocyanate)) [clone: A20] 500 µg,1,$121.00,https://us.vwr.com/store/product/13579187/anti-ptprc-rat-monoclonal-antibody-fitc-fluorescein-isothiocyanate-clone-a20,https://us.vwr.com/stibo/smallweb/std.lang.all/46/60/13484660.jpg,"Description: The A20 antibody reacts with mouse CD45.1, also known as Ly5.1, which is a strain-specific allelic form of the CD45 Leukocyte Common Antigen (LCA). Fu..."
Antibodies,NA,10801-910,Anti-Armenian Hamster IgG Antibody ,1,$288.00,https://us.vwr.com/store/product/16162747/anti-armenian-hamster-igg-antibody,https://us.vwr.com/supplier/smallweb/Logo_Rockland.jpg,"Description: IgG (H&L), Polyclonal Antibody, Host: Goat, Target Species: Armenian Hamster, Format: IgG, Immunogen: Armenian Hamster IgG whole molecule, Synonyms: hamster secondary antibody, Anti-Hamster IgG, Applications: ELISA, Western Blot, Immunohistochemistry, Size: 50mg"
Antibodies,NA,RL610-156-121S,Anti-IgG Goat Polyclonal Antibody (ATTO 647N) 100 µg,1,$147.00,https://us.vwr.com/store/product/9871672/anti-igg-goat-polyclonal-antibody-atto-647n,https://us.vwr.com/stibo/smallweb/std.lang.all/80/85/42748085.jpg,Description: The emission spectra for this ATTO conjugate matches the principle output wavelengths of most common fluorescence instrumentation.
Antibodies,NA,RL610-156-121,Anti-IgG Goat Polyclonal Antibody (ATTO 647N) 500 µg,1,$422.00,https://us.vwr.com/store/product/9871672/anti-igg-goat-polyclonal-antibody-atto-647n,https://us.vwr.com/stibo/smallweb/std.lang.all/80/85/42748085.jpg,Description: The emission spectra for this ATTO conjugate matches the principle output wavelengths of most common fluorescence instrumentation.
Antibodies,NA,RL600-901-215,Anti-GFP Chicken Polyclonal Antibody 100 µg,1,$389.00,https://us.vwr.com/store/product/7704596/anti-gfp-chicken-polyclonal-antibody,https://us.vwr.com/stibo/smallweb/std.lang.all/92/85/42749285.jpg,Description: Polyclonal anti-GFP is designed to detect GFP and its variants. This antibody can be used to detect GFP by ELISA (sandwich or capture) for the direct ...
Antibodies,NA,RL600-901-B12,Anti-GFP Chicken Polyclonal Antibody 300 µg,1,$646.00,https://us.vwr.com/store/product/7704596/anti-gfp-chicken-polyclonal-antibody,https://us.vwr.com/stibo/smallweb/std.lang.all/92/85/42749285.jpg,Description: Polyclonal anti-GFP is designed to detect GFP and its variants. This antibody can be used to detect GFP by ELISA (sandwich or capture) for the direct ...
Antibodies,NA,10151-628,Anti-IgG Rabbit Polyclonal Antibody 10.0 mg,1,$182.72,https://us.vwr.com/store/product/23629373/anti-igg-rabbit-polyclonal-antibody,https://us.vwr.com/stibo/smallweb/std.lang.all/53/49/14775349.jpg,"Description: Protein A Purified , , , , ImmunoReagents Inc. ImmunoReagents# Rb-003-C"
Antibodies,NA,10051-766,Anti-CD4 Rat Monoclonal Antibody (violetFluor® 450) [clone: RM4-5] 100 µg,1,$172.00,https://us.vwr.com/store/product/13412113/anti-cd4-rat-monoclonal-antibody-violetfluor-450-clone-rm4-5,https://us.vwr.com/stibo/smallweb/std.lang.all/48/26/13484826.jpg,"Description: The RM4-5 antibody reacts with mouse CD4, a 55 kDa protein which acts as a co-receptor for the T cell receptor (TCR) in its interaction with MHC Class..."
Antibodies,NA,10051-764,Anti-CD4 Rat Monoclonal Antibody (violetFluor® 450) [clone: RM4-5] 25 µg,1,$74.60,https://us.vwr.com/store/product/13412113/anti-cd4-rat-monoclonal-antibody-violetfluor-450-clone-rm4-5,https://us.vwr.com/stibo/smallweb/std.lang.all/48/26/13484826.jpg,"Description: The RM4-5 antibody reacts with mouse CD4, a 55 kDa protein which acts as a co-receptor for the T cell receptor (TCR) in its interaction with MHC Class..."
Antibodies,NA,10050-782,Anti-LY76 Rat Monoclonal Antibody (Biotin) [clone: TER-119] 100 µg,1,$113.00,https://us.vwr.com/store/product/13460836/anti-ly76-rat-monoclonal-antibody-biotin-clone-ter-119,https://us.vwr.com/stibo/smallweb/std.lang.all/46/31/13484631.jpg,"Description: The TER-119 antibody is named for the antigen to which it binds, a 52 kDa surface protein that is associated with glycophorin-A. TER-119 is considered..."
Antibodies,NA,10050-780,Anti-LY76 Rat Monoclonal Antibody (Biotin) [clone: TER-119] 25 µg,1,$37.30,https://us.vwr.com/store/product/13460836/anti-ly76-rat-monoclonal-antibody-biotin-clone-ter-119,https://us.vwr.com/stibo/smallweb/std.lang.all/46/31/13484631.jpg,"Description: The TER-119 antibody is named for the antigen to which it binds, a 52 kDa surface protein that is associated with glycophorin-A. TER-119 is considered..."
Antibodies,NA,IC0855168,Anti-C4 Goat Polyclonal Antibody (Fluorescein) 2 ml,1,$295.94,https://us.vwr.com/store/product/23878954/anti-c4-goat-polyclonal-antibody-fluorescein,https://us.vwr.com/supplier/smallweb/MP Biomedicals_Logo.jpg,"Description: Product is the lyophilized powder of fluorescein-5-isothiocyanate (FITC ""Isomer I"")-conjugated goat IgG fraction to human complement C4 and buffer sal..."
Antibodies,NA,10050-784,Anti-LY76 Rat Monoclonal Antibody (Biotin) [clone: TER-119] 500 µg,1,$139.00,https://us.vwr.com/store/product/13460836/anti-ly76-rat-monoclonal-antibody-biotin-clone-ter-119,https://us.vwr.com/stibo/smallweb/std.lang.all/46/31/13484631.jpg,"Description: The TER-119 antibody is named for the antigen to which it binds, a 52 kDa surface protein that is associated with glycophorin-A. TER-119 is considered..."
Antibodies,NA,10151-034,Anti-IgG Mouse Polyclonal Antibody 10.0 mg,1,$279.90,https://us.vwr.com/store/product/23629361/anti-igg-mouse-polyclonal-antibody,https://us.vwr.com/stibo/smallweb/std.lang.all/53/49/14775349.jpg,"Description: Protein A Purified , , , , ImmunoReagents Inc. ImmunoReagents# Mu-003-C"
Antibodies,NA,89155-376,Anti-CEACAM6 Mouse Monoclonal Antibody 100 µg,1,$702.00,https://us.vwr.com/store/product/10918888/anti-ceacam6-mouse-monoclonal-antibody,https://us.vwr.com/stibo/smallweb/std.lang.all/49/83/14744983.jpg,Description: The normal cross-reacting antigen (NCA) or CEACAM6 belongs to the carcinoembryonic antigen (CEA) gene family. CEACAM6 is a GPI-anchored membrane prote...
Antibodies,NA,10800-842,Anti-COL1A1 Rabbit Polyclonal Antibody 100 µg,1,$549.00,https://us.vwr.com/store/product/24970492/anti-col1a1-rabbit-polyclonal-antibody,https://us.vwr.com/stibo/smallweb/std.lang.all/71/63/42747163.jpg,Description: Rockland produces highly active antibodies and conjugates to collagens. Collagens are highly conserved throughout evolution and are characterized by ...
Antibodies,NA,10800-276,Anti-Avian Influenza Neuraminidase Rabbit Polyclonal Antibody 100 µg,1,$518.00,https://us.vwr.com/store/product/16974619/anti-avian-influenza-neuraminidase-rabbit-polyclonal-antibody,https://us.vwr.com/supplier/smallweb/Logo_Rockland.jpg,"Description: Influenza A virus is a major public health threat, killing more than 30, 000 people per year in the USA. Novel influenza virus strains emerge periodic..."
Antibodies,NA,10141-112,Anti-PTPRC Rat Antibody (redFluor® 710) [clone: 104] 100 µg,1,$147.00,https://us.vwr.com/store/product/13587502/anti-ptprc-rat-antibody-redfluor-710-clone-104,https://us.vwr.com/stibo/smallweb/std.lang.all/48/68/13484868.jpg,"Description: The 104 antibody reacts with mouse CD45.2, also known as Ly5.2, which is a strain-specific allelic form of the CD45 Leukocyte Common Antigen (LCA). Fu..."
Antibodies,NA,10141-110,Anti-PTPRC Rat Antibody (redFluor® 710) [clone: 104] 25 µg,1,$62.50,https://us.vwr.com/store/product/13587502/anti-ptprc-rat-antibody-redfluor-710-clone-104,https://us.vwr.com/stibo/smallweb/std.lang.all/48/68/13484868.jpg,"Description: The 104 antibody reacts with mouse CD45.2, also known as Ly5.2, which is a strain-specific allelic form of the CD45 Leukocyte Common Antigen (LCA). Fu..."
Antibodies,NA,RL609-1302,Anti-IgG Goat Polyclonal Antibody (HRP (Horseradish Peroxidase)) 2 mg,1,$195.00,https://us.vwr.com/store/product/8063458/anti-igg-goat-polyclonal-antibody-hrp-horseradish-peroxidase,https://us.vwr.com/stibo/smallweb/std.lang.all/80/34/42748034.jpg,"Description: Anti-Human IgG (H&L) peroxidase conjugated antibody is suitable for immunoblotting (western or dot blot), ELISA, immunoperoxidase electron microscopy ..."
Antibodies,NA,10051-814,Anti-PTPRC Rat Monoclonal Antibody (violetFluor® 450) [clone: 30-F11] 100 µg,1,$75.70,https://us.vwr.com/store/product/13463102/anti-ptprc-rat-monoclonal-antibody-violetfluor-450-clone-30-f11,https://us.vwr.com/stibo/smallweb/std.lang.all/48/39/13484839.jpg,"Description: The 30-F11 antibody reacts with mouse CD45, which is one of the most abundant hematopoietic markers and is expressed on all leukocytes (the Leukocyte ..."
Antibodies,NA,10050-938,Anti-SELL Rat Monoclonal Antibody (FITC (Fluorescein Isothiocyanate)) [clone: MEL-14] 100 µg,1,$75.70,https://us.vwr.com/store/product/13587813/anti-sell-rat-monoclonal-antibody-fitc-fluorescein-isothiocyanate-clone-mel-14,https://us.vwr.com/stibo/smallweb/std.lang.all/46/66/13484666.jpg,"Description: The MEL-14 antibody is specific for mouse CD62L, also known as L-Selectin, a cell adhesion molecule which facilitates lymphocyte “rolling” on activate..."
Antibodies,NA,10051-812,Anti-PTPRC Rat Monoclonal Antibody (violetFluor® 450) [clone: 30-F11] 25 µg,1,$44.90,https://us.vwr.com/store/product/13463102/anti-ptprc-rat-monoclonal-antibody-violetfluor-450-clone-30-f11,https://us.vwr.com/stibo/smallweb/std.lang.all/48/39/13484839.jpg,"Description: The 30-F11 antibody reacts with mouse CD45, which is one of the most abundant hematopoietic markers and is expressed on all leukocytes (the Leukocyte ..."
